PC1,spam
-6142.033345748321,0
-856756.1533759106,1
-856745.115602467,0
2010216.1200595344,0
-856755.9981645284,1
-856756.0153042903,1
-856756.0111150836,1
-707409.2552668378,1
-856682.8772490185,0
-839133.9267272983,1
640022.8345139633,0
-677949.605231416,1
-856377.7615421352,0
-856756.5461939827,1
-856756.5206279344,1
-815387.9786519051,0
-850257.471876425,0
-856757.0118418658,0
86661.89485176187,1
-856756.0017705605,1
-856755.9979540143,1
-849971.7496253642,0
-856756.015222575,1
4841219.329182341,1
-840693.3289309234,1
-856756.015055177,1
-856756.8700390806,1
-856756.4918617044,1
-448233.4850471246,0
-856756.0464007519,1
15579.35495404934,0
-856072.9278581426,0
-856756.8546612988,1
-856694.9531448387,0
-856756.1818030479,1
-856756.6481016616,1
-856745.1141909185,0
-856641.8230006073,0
-713612.3824731694,0
-849913.0323461657,0
9015.990857694414,0
1938009.8504685406,0
-856756.8543405867,1
-802165.2341655965,0
97283.16527306195,0
4959860.326534217,1
-803447.256785511,0
-850129.0163918862,0
-685855.7519977787,0
2661858.8147396985,1
-856756.0093948459,1
-852609.3899292601,0
5096159.444593833,0
-649689.3646139175,0
-856756.5129365454,1
-856756.0972421196,1
4959860.326534105,1
1901822.9510038672,0
-856756.3192754489,1
-856501.267175876,0
-856756.0377284994,1
860202.6724034358,0
-810621.1340269959,1
-856755.9981215117,1
-856757.0885802888,1
-856757.1140987688,1
-856756.8225732684,1
3116990.367774939,0
7584712.814180993,1
-709580.8450449017,0
-856745.1156335665,0
339395.82984542835,1
6123650.599720241,1
-856755.9983119463,1
-785703.4702594883,0
-856756.433063554,1
-814799.2849156564,0
1252147.9932599124,0
-853258.5650809914,0
1998100.682176842,0
-856757.1141108157,1
-856755.9985395673,1
106873.98866657598,0
-84339.0274367053,0
-231333.77224127098,0
-832026.0208210199,0
-835767.2055452352,1
-856756.7522763644,0
3105011.848481038,1
-381274.142973608,0
-856657.6252868711,0
-513120.7051071367,0
-854154.3676231033,0
1382654.495878941,0
-851790.4053076034,0
-832826.9960873638,0
-856756.9597051928,1
-853057.0145095255,0
-826692.0103324497,0
-856756.0840322011,1
-856755.9986449035,1
4850414.328923689,1
-856756.3425427825,0
-856756.2903304484,1
-856373.1871004966,1
-856755.9984487784,1
-554662.4805417459,1
-853075.3952946177,0
5759437.4353487985,1
-677051.6049015599,1
-856069.0541472107,0
-856436.8583251496,0
2674719.3021972887,1
339395.8301983051,1
4850414.3288948815,1
-856756.4011516413,1
-856756.6875670846,1
-856756.600107029,1
-856756.5125527183,1
-856756.6268134683,0
-856756.0870029707,1
-856756.4354962895,0
-304980.493979794,1
-856756.8707251811,1
-838793.1081037879,1
1417136.6635092488,0
-852049.9985401127,0
-850155.3644480519,1
-513804.1852465488,0
-856755.9982423144,0
-838952.3013542518,0
-845851.6882169854,0
4959860.326522627,1
-856756.0412919037,1
3532734.9437654433,0
-856756.0372874358,1
7380950.180018345,1
-856756.0014318945,1
-856756.2017000272,1
-856755.9985533443,1
-27650.612537163077,0
-442376.2072819279,0
8509394.888895756,1
-856192.9328491247,0
-856756.267529816,1
-856128.199749744,0
-852065.2588079874,1
-856756.015803094,1
4841219.3290789835,1
-854421.0834414455,0
-856757.082983817,0
-774028.1958123768,0
-856757.1141198617,1
6647339.213491002,1
-856756.0226054719,1
-856756.4145501815,0
-856073.0547297735,0
-206476.4091728006,0
-844393.2534965171,0
-813766.238079796,0
-506620.5154939098,0
-856757.2228218276,1
-856756.3007060714,1
-856749.4081608646,0
-856756.0356747517,1
-856734.6188108581,0
365738.91302290244,1
1511836.8906120472,1
-856755.9985634617,1
-856756.8699939362,1
-856756.0209234741,0
1233363.6526200627,0
2367829.6686728746,0
-374090.4721240764,0
-856757.1509925965,1
915913.9799620603,1
-856755.9982075209,1
-856756.8479732296,1
4841219.329182339,1
-353065.0906334437,1
4699345.637092306,0
-855769.1615429819,0
-856632.4060208716,0
-856756.2548505617,1
-856756.5988973255,1
-845035.3738689387,0
-856756.3241036537,0
-856756.0828474698,1
-853856.7191514251,0
4835273.161201197,1
-856756.8545515767,1
-854185.3669211724,0
-856757.1315093347,1
-856736.4119227489,1
-856745.1164983417,0
-856756.2456834894,1
-856756.2549363656,1
5863244.697339346,1
639032.4980273697,0
-825653.3274331625,0
-231881.0142699125,0
-855900.898409702,0
-856715.9202252715,0
1489605.8975042254,1
-845943.1163774896,0
-856757.15524528,1
4078997.9259182387,1
-856756.1022622862,1
-828767.2476780104,0
-855788.1610951364,0
-856756.5842229447,1
-856745.113302461,0
-856757.1156749089,0
-856756.0845563618,1
-722355.0003546508,1
8701891.764912182,1
-856756.3201889774,1
-856756.347962417,1
-856756.411121787,1
-856583.5914570272,0
-856756.927842428,0
1112568.0827564294,0
-855436.2588687432,0
-855792.1611780914,0
-854485.0830020736,0
-856756.045519934,1
-856755.998517164,1
426967.9698145435,0
-800559.1492793548,1
-856756.3897879225,1
-856757.1151050144,0
-514808.3076721526,1
-856715.9203555995,0
-856756.0091313629,1
-856757.114143968,1
-44357.46713354241,0
-856756.6989271418,1
-856756.0490456949,1
-280609.71911297436,0
610814.2991890713,0
-856756.2095957308,1
-501885.0671469297,1
-856756.0244079416,1
-856756.286488341,1
-606365.5646967666,0
-856409.2036251093,0
-856744.113787788,0
-375612.09249301645,1
-856755.9997706647,1
-856756.1536258154,1
-856756.0147957837,1
1483080.5952200368,0
-850621.4334236974,0
-796034.5185212574,0
-856756.9886257006,0
-514808.30764822394,1
-786624.0000151768,0
-658191.0012329824,0
922941.9103075397,0
-59593.708177671884,1
-856756.7449116411,0
1746101.9257723256,1
-856756.065946623,1
-856736.411988013,1
-748346.3694476148,0
-856744.1138216408,0
-481025.0906901221,1
-762171.0002437201,0
-763018.1353088513,0
314624.388255475,0
8059604.427898359,0
-856755.9980338645,1
-856756.1533549705,1
-856756.8556516601,1
-856756.0100307935,1
-856745.1186230071,0
-856756.0419365737,1
-854507.0828228341,0
-847173.8747849073,0
7154383.583069828,0
-856756.0554166059,1
-856756.9259018173,0
-856756.150931314,1
-856756.5336741637,0
-757959.1499840518,0
-856756.0845364559,1
-775151.0005833426,0
-856756.0453110251,1
-823648.2288255733,0
3414233.948611244,0
86661.8948366954,1
-848252.4047104387,0
-856756.7093050661,0
3936264.6449068063,0
-856757.1471217861,0
47320.9551139276,1
4051595.6803036802,1
-730780.8221815401,0
2779061.6540361242,0
-856020.2049362139,0
-856756.2182770176,1
-90994.00783407362,0
-528222.3040033542,0
-856756.0234626451,1
-856756.2796006106,1
-856756.0172684187,1
-856756.5948836636,1
-856755.9981954129,1
-798302.8212980945,0
-853826.5506784713,0
-856757.1477862532,0
-522866.14472050435,0
-856755.9982461662,0
-854062.3513129196,0
-856642.8232344552,0
-856756.4586965208,1
-848894.8581784699,0
-552880.3071189874,0
-856756.3130093912,1
-856745.1143038316,0
-856757.2233137083,1
-856757.1141399529,1
-856756.6982380735,0
2044626.7026351523,0
-856756.0140021645,1
3580229.9304275685,1
-448025.1195506924,0
-784071.2864388346,0
-838494.1079851901,1
-856756.8081440625,1
3973464.679489424,1
8473490.535148414,1
-856756.0496066838,1
-856756.8700066152,1
-814212.9469844013,0
-856756.0191238977,0
4939896.730649543,0
-856756.0127877425,1
-671866.4677773734,0
-856756.6888191396,0
-856631.4006000168,0
6336924.487368831,0
-848283.4550384342,0
-856756.1792533983,1
-482735.8113912722,0
-856756.370067254,1
-854437.083192094,0
-856756.9690589518,1
2088676.37614597,0
-856756.8700065595,1
-856756.0159478886,1
1917545.91550616,1
-856547.1959679034,0
-851137.5997406588,0
-856756.1575573346,1
-856756.3620516128,1
-856755.9982507727,0
4850414.328791419,1
-856756.0615147433,1
4850414.328908618,1
-856757.1143472272,1
-711101.1314414404,0
-856757.1142148685,1
-853027.9243256871,0
-856756.010821381,1
-856756.0159498852,1
-856756.1073821477,1
-856756.8908407601,1
-856756.0168430114,0
-856075.0548198008,0
-856756.8225280023,0
-856756.6038250676,1
2122503.707928069,1
-477080.19598743063,0
-856756.9679245391,0
4850414.328918091,1
4959860.326487568,1
-856756.0500948862,1
-856734.6188851979,0
-845003.6582948513,1
-856745.1138960249,0
-856756.0528453749,1
-856757.1364005177,0
1491049.8555869255,0
-856756.8558564531,1
4841219.32919011,1
-856756.191333529,1
-856372.1466030816,0
-851122.1963888248,0
4152113.9070329075,1
4841219.329180391,1
4850414.3289183155,1
-856756.819626863,0
-856756.6680511034,0
-856742.4851250823,0
-856756.0046740306,0
-106874.84094703395,0
-856756.0206190638,1
-97917.00816117006,0
-856756.0126440766,1
-856756.029374682,1
-856756.3794893086,1
1118732.5104225138,0
119757.97704652196,0
4850414.3289158465,1
-856755.9990895067,1
-856756.0201670617,0
3121181.9466822245,0
33206.78516577673,1
339395.82994825987,1
-855564.3706017602,0
-856756.8545352512,1
-856756.0136749449,1
-851119.1966171103,0
-856756.7976074875,0
-856756.8213897409,1
-856756.0312301303,1
-819916.2037762018,0
-850676.408340559,0
-856146.7446655779,0
-856756.8541235449,1
-856755.9984418419,1
-856593.9906779303,0
1178012.5763354753,1
-814411.1919599866,0
-856755.9984316583,0
-856756.6777184773,1
725230.2613305188,0
8755124.720486833,0
-856756.4293698242,1
112602.98341691121,0
4841219.3291902775,1
-856757.1141078087,1
-856725.1799903164,1
-856756.3330767029,1
-856756.0443828824,0
-856756.3767178264,1
856133.4053006809,1
-856756.4172395851,1
585485.9836018166,0
-856755.9981554663,1
-856755.9981088234,1
-856603.2268776606,0
-361153.36636735674,0
-856694.9537210033,0
-614933.4227103438,0
439329.20525666967,0
-856756.015493905,1
-856674.0121723468,1
-751032.3747249492,0
1251501.2936925539,0
4841219.329078928,1
-856756.8957612795,1
-856756.8544961138,1
6876018.255273311,0
-856756.8545334521,1
-856755.9983571186,1
-856756.1455480931,1
-856756.8545294586,1
2066800.4167312477,0
-752712.4523857817,0
1316879.9745517606,0
-855858.0086353525,1
-856756.041739176,1
1421406.9452523408,1
-476576.4135580748,0
-856756.545433256,1
-856756.3451193904,1
-856756.732154423,1
-846804.9198641765,0
-805078.1952081302,0
-856757.0127769597,1
-830026.8116177191,0
-727151.9610376363,0
4959860.32653211,1
-856756.0095777484,0
-856756.3650431655,0
-856756.0161749283,1
-856756.3564288423,1
-856756.0687735663,0
-856756.8437675541,1
-856756.0423497608,0
-856756.0877575169,1
-856757.2233413521,1
-856572.9492863747,0
-838068.9873792493,0
-856473.7619311685,0
-856756.0908174026,1
-856756.676586988,1
-856756.6576141865,1
-856756.4071986126,1
-37370.65125587804,0
-853509.4162579604,0
-856755.9984606015,1
-856756.0417859835,1
-843996.2539711515,0
-835767.2056195089,1
-856757.1157736297,1
2245834.950063221,0
-856756.3058095716,1
-856074.0545622973,0
-855865.8588814986,1
4850414.328917979,1
-854541.2440033953,0
-854154.3672184662,0
-251905.64282040216,0
-856756.8556685693,1
-856756.6827056945,1
-856756.0128232611,1
-854918.7010483091,0
-856756.9779239913,0
-856756.0024092088,1
-523023.3585541512,1
3916147.5073538483,0
6618168.875133617,1
-856755.9990116117,0
1305171.6786751314,1
-856756.8525139746,1
-856755.9983868961,1
-856756.8688462069,1
-856757.1304288026,1
687293.981326999,0
-856756.1813334061,1
-856756.1440062752,1
-856376.761498943,0
-360477.8701826203,1
-722355.0003546508,1
-856756.0907275148,1
-55991.00843562954,1
-753990.1164662307,0
-856756.0117759882,1
-856756.8700066711,1
4959860.326504644,1
-856619.8300891327,0
-515839.2529360846,0
-856756.90735778,1
-811210.7888630861,0
-364166.01567949506,0
-856756.852166518,0
-852935.7122853146,0
-855164.2268661476,0
-831287.954102328,0
-838002.9992710314,0
-856756.0447841047,1
-451751.00412198657,0
-623083.3638678741,0
-220889.64568104956,1
-844975.1372199022,1
1923068.8931624223,1
-856756.0030928337,1
-856756.8558723354,1
-854959.2681868979,0
-856112.2716066781,0
5227700.925937828,0
-835767.2056166757,1
-853876.7190240257,0
-856756.0406732903,1
-856756.6380982703,1
-837689.8151623266,0
-856756.8700065593,1
-852978.1768596866,1
-650807.1009488825,0
-849855.2467605727,0
-856756.356167488,1
3036663.4243217376,0
-856755.9982055154,1
-856756.0525934743,0
-856757.1147891454,0
-804314.2341510069,0
5908899.993508081,1
-852087.261177811,1
-856757.2027983123,0
415664.96927294007,0
-771242.0066938188,0
2848127.55148213,1
-856756.0178603862,1
-856756.1993288111,0
-803416.6967185764,0
2659637.7367511364,0
-779684.493308037,0
-835767.2056212638,1
2230156.8465225003,0
376199.8331064776,1
4689926.672326179,1
748958.9478614224,1
-289892.920982043,0
-852391.4024621372,1
30694.806636553025,1
-856528.9743419263,0
1421818.1163372323,1
-793705.00331269,0
-856756.0707397906,1
-856756.7955367375,0
-856757.1141469192,1
-856757.1141128124,1
-856756.8544967738,1
-856745.1136609174,0
5836366.918811656,1
4481658.933510672,1
8850276.858073086,1
-856756.429373195,1
-702382.0005174242,0
-856756.4677241144,1
-855818.2117710216,0
-856756.4781363826,0
-856756.4289738475,1
-856756.0151042889,1
-856755.9985085642,0
-848477.0453118853,0
9070377.112260003,1
4850414.328902696,1
-856756.1039414298,1
1269349.7546065878,1
-856755.9985511298,0
-856756.0452263762,1
-715674.9999433615,0
1312527.9610250965,1
-856756.0209228394,1
-856756.0934814523,1
-856756.69883385,1
-495447.0039297329,0
8641569.85810918,1
1560536.1799740642,0
-856756.0903684386,1
-850077.972865547,0
-856756.0341347218,0
-782602.3517495806,0
-856756.360140469,1
-805593.3138301936,0
-245322.42040719162,0
-856756.2009088845,1
4725875.748727302,0
-856756.0753382447,1
9831010.867177863,1
-514808.30766022124,1
-854562.1357097151,0
1189380.868178838,1
-851671.4069778034,0
508196.0342732264,0
-856756.7148673604,0
-856756.0330325064,1
-856755.9981644965,1
-854399.0852112438,0
-856633.3996664224,0
-856756.129336974,1
-854639.4060137472,0
-856756.0159498852,1
-856755.9985661821,1
-856756.0097235298,1
-779169.9997029571,1
-856756.4157385647,1
-856756.7970891944,1
-856756.8166400894,0
-854567.1515372804,0
-838613.8502686754,0
-853189.0988125199,0
-854393.2518877062,1
-856755.9980442089,1
310837.88430108374,1
-856756.0170269007,1
-856756.01487125,1
-180241.0249915116,0
-856432.0252493786,0
-854946.3136602374,0
4850414.3289158465,1
-818079.8010297044,0
-856628.4965123916,0
-856755.9983230017,0
-856757.2768336606,1
-856755.9987588488,0
-856467.9818792504,0
9798571.078171957,0
-856756.9650083283,0
-856756.0232677804,1
-856757.1141345095,1
-856756.4121537759,1
1600572.6716821045,0
-671522.0195100165,0
-856756.032416991,1
-509592.06694606936,1
-750289.3554739765,0
-803415.6853249721,0
-847154.7401883568,1
-779769.9994202307,0
-856756.6030232252,0
-856756.0741096241,0
-855239.120348922,0
-856757.1141469814,1
-856756.4642592927,1
-856756.4881789208,1
-856756.5565162927,0
-851122.1967528426,0
4850414.328915958,1
-856756.808075157,1
-520047.4380919831,0
2266738.846156632,0
2244294.5665313606,0
-856756.9913587224,0
-783391.1993795903,0
4959860.326530106,1
-856757.1141188662,1
387962.54228313745,1
434694.9853097586,0
3366535.333141305,0
6612312.108562687,0
-751654.0082875822,0
-856757.2874807473,1
-856756.4245734046,1
-856756.6057100989,0
1785426.77424911,0
-856756.5182582372,1
329998.49877398356,0
-848014.2342757809,0
-813221.4246014087,0
-856756.3896485654,1
-790174.476196299,0
-856073.397986657,0
-748607.0434788908,0
-459562.00308965193,1
-856154.1884873473,0
-856756.0362869554,1
-834545.2057532548,1
-852025.1488557255,0
-856756.3959913172,1
4959860.326579083,1
-854050.3513041285,0
-856756.0413226847,1
-856745.0733481243,0
2147715.7163496334,0
-856756.1827225604,0
4850414.328906667,1
-856756.9622960694,1
-815702.6295071105,1
-855849.0086483228,1
-856756.0107887442,1
-797936.3737909577,0
-856756.0013860542,0
-853582.2846437184,0
-856756.6859122096,1
-833872.3568520778,1
-208367.77759438695,0
-856745.1165650808,0
-852115.2599418035,1
-835968.1683758474,0
-855683.4381486841,0
-689780.6475651906,1
-718018.331749407,0
2243506.441921557,1
-834545.2057332397,1
-856756.0154003297,1
3601538.458301105,0
-813046.4243574342,0
-856756.6782089827,1
-621348.5454419415,0
339395.8299136063,1
355189.8296662717,1
-856756.0397532887,1
-856687.4077480544,0
-856756.7061176839,0
1104306.7189620351,1
-834545.2057475426,1
-835767.2055452353,1
-856755.9979012532,1
-856756.4073020881,1
-851273.8196693473,0
-856756.0405767587,1
-856756.0198033816,1
-852117.2614128507,1
-784863.544762781,0
-849083.1108127559,0
-791516.3181887448,1
-847615.9987530014,0
-854552.1518399614,0
-856756.1076048262,1
9456591.074593771,1
-856756.0156349814,1
-856755.998237489,1
2292342.416844447,0
-275621.00580308505,0
-746085.9463025148,0
261661.57939166098,0
-751466.1307047665,1
-856756.8545346367,1
-856755.998535834,1
-856755.9986383737,1
-531763.2970559194,0
-856694.1348368594,0
-571197.0310778809,0
-843968.0165571674,0
-856756.3898790538,1
-767405.4494551794,0
-856756.8700517595,1
-856756.0417321046,1
-856756.8558387432,1
414908.9838759586,0
-856756.3763618052,0
-72126.02408452053,0
-775914.9990610788,1
934603.8981604205,0
-856756.5365577466,0
-849710.279992022,1
-856756.0155045107,1
-856190.2831500248,0
87516.62859517313,0
-856075.0545846779,0
-856756.8699938805,1
-852391.4024620865,1
-856757.1473166134,0
-685648.9513818522,0
222842.8518734899,1
-776310.4145544638,0
-856756.0222759972,1
1806471.6544048954,0
-729815.0504973922,1
-855156.1774933443,0
-856756.2426946928,1
-699008.1754355134,0
6399263.328483403,0
-839583.3225907127,0
4881316.814113415,0
-856756.8545689062,1
-789714.998855771,1
2056859.5042331088,0
-838793.1084610713,1
8042745.749925546,1
-560525.1470272897,0
318603.30427892425,0
1567606.2763329856,0
-856756.6989251452,1
-856756.9538577537,1
-633735.4339466805,0
-365789.0926507601,1
-855858.008640313,1
-594299.469083928,0
-854040.3515405239,0
-821054.99912416,1
1189380.8681788407,1
-514808.3076461558,1
4959860.326583075,1
-56989.49045395525,0
4850414.328791419,1
-68544.27163769514,0
4850414.328913841,1
-798831.2440957159,0
1917005.9563059635,1
-808305.9991393224,0
-856756.0184313037,1
-856756.0032486453,0
-725157.8538943775,0
-856756.0555481393,1
-558969.0067593047,0
-856725.1800936168,1
-856756.8557448911,1
-856756.0799230121,0
-785624.5070080745,0
-856756.8546807213,1
-853145.2970650647,1
-856756.3089806736,0
-856756.0066274666,1
-856756.0295294337,1
-856756.4306781831,1
5454076.453132792,0
-856756.7282025923,1
-856756.1513182205,1
